Image ID,Reference,Adjudicator,Timestamp,Task,Label
1701,28B6F82214CC1D05D63571796F43148B8DB6D02D6830534BC2347F4B560C700E, ,2016-Mar-07 19:15:17,subject-type,handgun
1701,28B6F82214CC1D05D63571796F43148B8DB6D02D6830534BC2347F4B560C700E, ,2016-Mar-08 10:52:09,model,Glock
1703,BCEA7910CD8194A9AADC6E1C944CCDD65046C9F58CE93908A5E1E9CDD047BDE7, ,2016-Mar-07 07:00:26,quantity,1
1703,BCEA7910CD8194A9AADC6E1C944CCDD65046C9F58CE93908A5E1E9CDD047BDE7, ,2016-Mar-07 19:15:17,subject-type,handgun
1704,62CF2C95CA22A802EC35764A8B7B86194C8B0329ACBCCB4F681B9BEF09BFDD5E, ,2016-Mar-07 19:15:17,subject-type,rifle
1705,F6F53BD449D0B7EED118D6C317CF0444A412E6069360514F13D50C991CB44027, ,2016-Mar-07 19:15:17,subject-type,shotgun
1705,F6F53BD449D0B7EED118D6C317CF0444A412E6069360514F13D50C991CB44027, ,2016-Mar-08 10:52:09,model,AR
1706,372023BEED17B0575916F2237E312D5CFD38B921113A94B46712ED19F97B02DE, ,2016-Mar-07 07:00:26,quantity,1
1706,372023BEED17B0575916F2237E312D5CFD38B921113A94B46712ED19F97B02DE, ,2016-Mar-08 10:52:10,model,AR
1707,93D87BB6A6B379EEB06D3499C1FA6E84F420F5E339BEDB7AFB40C040BA900A1A, ,2016-Mar-07 07:00:26,quantity,1
1707,93D87BB6A6B379EEB06D3499C1FA6E84F420F5E339BEDB7AFB40C040BA900A1A, ,2016-Mar-08 10:52:10,model,Glock
1708,3926489B68FAAA5A4F4E6F47A4ABDC92E20498255BD78911381F1FC68C118B8B, ,2016-Mar-08 10:52:10,subject-type,conversion-parts
1709,6024FEA64CCA56DE43DA628B5AAE6AB61F1A6A96885F41B2378DEBA85742FA22, ,2016-Mar-07 19:15:17,subject-type,handgun
1710,7F74B1727CE224DEC067D054B22BD68112850DE34CD5C63D72FF8456D2E06E1E, ,2016-Mar-07 07:00:26,quantity,1
1710,7F74B1727CE224DEC067D054B22BD68112850DE34CD5C63D72FF8456D2E06E1E, ,2016-Mar-08 10:52:10,model,AR
1711,357833C4F6BACAE252A38ED5E2359F7273AA61B3B7E27E4E9928D6E0506B0F21, ,2016-Mar-07 07:00:26,quantity,1
1711,357833C4F6BACAE252A38ED5E2359F7273AA61B3B7E27E4E9928D6E0506B0F21, ,2016-Mar-07 19:15:17,subject-type,handgun
1712,6F1CC674DD4F8496CC049A76AF213615028FF22F4A94F3C8C336C8BB9E03AB52, ,2016-Mar-07 07:00:26,quantity,1
1712,6F1CC674DD4F8496CC049A76AF213615028FF22F4A94F3C8C336C8BB9E03AB52, ,2016-Mar-07 19:15:17,subject-type,handgun
1712,6F1CC674DD4F8496CC049A76AF213615028FF22F4A94F3C8C336C8BB9E03AB52, ,2016-Mar-08 10:52:10,model,Revolver
1713,F0C65BEA3DA8F00435A50F4A12E5F141A4B410D1E1FCA2792B1345FA1A0E8666, ,2016-Mar-08 10:52:10,model,Glock
1714,444679872BACFB2069AF033E8F51978CF04836F745DBB580082DC1A105BC6BA4,clint,2016-Mar-08 09:55:52,subject-type,other
1715,5ABE32B4F84ADAD13354EB28D7DA0465DFBA300D2B12D77F6D87096667B39AC1, ,2016-Mar-07 07:00:26,quantity,1
1716,D6A3D8CCD54F5AD371AE0663A3D6391A07285B902067791E88DE89ABABCAFFED,clint,2016-Mar-08 09:49:18,quantity,1
1716,D6A3D8CCD54F5AD371AE0663A3D6391A07285B902067791E88DE89ABABCAFFED, ,2016-Mar-07 19:15:17,subject-type,handgun
1716,D6A3D8CCD54F5AD371AE0663A3D6391A07285B902067791E88DE89ABABCAFFED, ,2016-Mar-08 10:52:10,model,Revolver
1717,6CC36971590244C5C0AE5CF131EE5D4B9180877079F1153B801EBCC02684E5C1, ,2016-Mar-07 19:15:17,subject-type,handgun
1717,6CC36971590244C5C0AE5CF131EE5D4B9180877079F1153B801EBCC02684E5C1, ,2016-Mar-08 10:52:10,model,Glock
1718,8F6E0D8C687CBEA62448FA533E81845BB2A7973A50FDC36F230810A535F086B4, ,2016-Mar-07 07:00:26,quantity,1
1720,6746A76AD468357E7EC8F7F3C7A251ACA6D4267F07A3857C9ED2420227C50E46, ,2016-Mar-07 07:00:26,quantity,1
1720,6746A76AD468357E7EC8F7F3C7A251ACA6D4267F07A3857C9ED2420227C50E46, ,2016-Mar-07 19:15:17,subject-type,handgun
1721,135478E9688BBB0042951B97F296236EC8D0B8678257ED2D7AD691BCCED845C5, ,2016-Mar-07 07:00:26,quantity,1
1721,135478E9688BBB0042951B97F296236EC8D0B8678257ED2D7AD691BCCED845C5, ,2016-Mar-08 10:52:10,model,Glock
1722,F2F3A63C76971994EB11D70D2D822F9C0F1B1A5A6C8D28B2A97C2AE245AE73A9, ,2016-Mar-07 07:00:26,quantity,0
1722,F2F3A63C76971994EB11D70D2D822F9C0F1B1A5A6C8D28B2A97C2AE245AE73A9, ,2016-Mar-07 19:15:17,subject-type,ammunition
1725,B7AB833699E8D4E0C3A0DFAEE120803624050A13C0E91924EDB6224E06492D24, ,2016-Mar-07 07:00:26,quantity,1
1725,B7AB833699E8D4E0C3A0DFAEE120803624050A13C0E91924EDB6224E06492D24, ,2016-Mar-07 19:15:18,subject-type,rifle
1726,823F27E2DFA7A1ABC2E4FC1FAF4886C5954370E470836E07B9333B05023F22D9, ,2016-Mar-07 07:00:26,quantity,1
1726,823F27E2DFA7A1ABC2E4FC1FAF4886C5954370E470836E07B9333B05023F22D9, ,2016-Mar-08 10:52:10,model,Glock
1727,A9EF787330AAACD4022C9AB60681408BF3733A27001238BED3CFB98E99C1E58F, ,2016-Mar-07 07:00:26,quantity,1
1727,A9EF787330AAACD4022C9AB60681408BF3733A27001238BED3CFB98E99C1E58F,clint,2016-Mar-08 09:56:08,subject-type,rifle
1728,59F22D64AB9CC781BAE4BD4C7EAAD836421F859C6DB1FCBA4DEF4E93F4897A02, ,2016-Mar-08 10:52:10,model,Glock
1729,2C86E6409BC665835DB223C75EFB31E5615100201EEFC52A35CCF3A084A694B8,clint,2016-Mar-08 09:56:12,subject-type,shotgun
1730,03840DBAE25EBDBDF743C7D718A80BD08F4D0AAF472033D0E2B71ACEBFBB9F08, ,2016-Mar-07 07:00:26,quantity,0
1731,6048E6F3EF55790B5187713DAFBD3DA643FDAEFC199BF6C3AC69410C2B71540F, ,2016-Mar-07 07:00:26,quantity,1
1731,6048E6F3EF55790B5187713DAFBD3DA643FDAEFC199BF6C3AC69410C2B71540F, ,2016-Mar-07 19:15:18,subject-type,handgun
1731,6048E6F3EF55790B5187713DAFBD3DA643FDAEFC199BF6C3AC69410C2B71540F, ,2016-Mar-08 10:52:11,model,Glock
1732,F7E67170906526726802FAE3FEB693CCFD16EF590CD886A74FD0798EC36B37FE, ,2016-Mar-07 19:15:18,subject-type,rifle
1732,F7E67170906526726802FAE3FEB693CCFD16EF590CD886A74FD0798EC36B37FE, ,2016-Mar-08 10:52:11,model,AR
1733,10ABBF525F091662018FD987EB81DEF39E125FAF764B1CBDD86153DF3506B682, ,2016-Mar-07 07:00:27,quantity,1
1734,376700ACC1D8C173DE1CE0EB7977D009095CBCB0B22276B1E2A3F9A1381F4E7D, ,2016-Mar-07 19:15:18,subject-type,handgun
1735,A3E17484EFBCC45C8D03DB1136DD667B57C18ADDE2D90E504372714430292438, ,2016-Mar-07 07:00:27,quantity,1
1735,A3E17484EFBCC45C8D03DB1136DD667B57C18ADDE2D90E504372714430292438, ,2016-Mar-07 19:15:18,subject-type,handgun
1736,64E095BC563B52812ECF30CED8446207F344575B1BFDEA763CABAD0BAA7D7C86, ,2016-Mar-07 07:00:27,quantity,1
1736,64E095BC563B52812ECF30CED8446207F344575B1BFDEA763CABAD0BAA7D7C86, ,2016-Mar-07 19:15:18,subject-type,handgun
1736,64E095BC563B52812ECF30CED8446207F344575B1BFDEA763CABAD0BAA7D7C86, ,2016-Mar-08 10:52:11,model,Revolver
1737,1F8138555138F0E3965CA1B0B0547A6BA9BFEEAF4C1501E15AE539BD6D3CF4FD, ,2016-Mar-07 19:15:18,subject-type,handgun
1737,1F8138555138F0E3965CA1B0B0547A6BA9BFEEAF4C1501E15AE539BD6D3CF4FD, ,2016-Mar-08 10:52:11,model,Revolver
1738,C3AF302EAB43F78E5CB49E0323438973A7E745E48DEFAEAFEA43DFE4338F1B92, ,2016-Mar-07 07:00:27,quantity,1
1739,E9CC8F5AB1736891F642EA9D455C4AAEA529DDA51473DB5B03894392D305B432, ,2016-Mar-08 10:52:11,model,AR
1740,F39B035846AEFEF4150130BF84F05A6FB0663CC4D551CDF2F64ED15BFB3B71FC, ,2016-Mar-07 07:00:27,quantity,0
1740,F39B035846AEFEF4150130BF84F05A6FB0663CC4D551CDF2F64ED15BFB3B71FC, ,2016-Mar-07 19:15:18,subject-type,other
1741,6D93DDAA39D658E862F489C8B7F1ACC4D0284C6D3164751BEC2C5496E7F5BEBF, ,2016-Mar-07 19:15:18,subject-type,ammunition
1742,30F108D69E66A4A8AAEE909903AED1CB7DFE21CD4228F0901548FED2D47EBC9D, ,2016-Mar-07 07:00:27,quantity,0
1742,30F108D69E66A4A8AAEE909903AED1CB7DFE21CD4228F0901548FED2D47EBC9D, ,2016-Mar-07 19:15:18,subject-type,ammunition
1744,E7F959B5D42AF7FCD967A540DAAF1A82BA74646486D5A4020DA9D84DA99DD5DF, ,2016-Mar-07 19:15:18,subject-type,handgun
1744,E7F959B5D42AF7FCD967A540DAAF1A82BA74646486D5A4020DA9D84DA99DD5DF, ,2016-Mar-08 10:52:11,model,Glock
1745,C5F7B68AFD222BA6CCBA8B06E666E930EEC8478C2CADB0794E5015AE5E82A712, ,2016-Mar-07 07:00:27,quantity,1
1745,C5F7B68AFD222BA6CCBA8B06E666E930EEC8478C2CADB0794E5015AE5E82A712, ,2016-Mar-08 10:52:11,model,Glock
1746,6442410E6669681DA017A09CB185F2A1D8E8DC4676AF2F5D7AC98EFE9259358F, ,2016-Mar-07 07:00:27,quantity,0
1746,6442410E6669681DA017A09CB185F2A1D8E8DC4676AF2F5D7AC98EFE9259358F, ,2016-Mar-07 19:15:18,subject-type,ammunition
1747,98FEBBAA12068C6C756B7B576293562F36A784C7A780B519994AABF9F6C83992,clint,2016-Mar-08 09:56:29,subject-type,rifle
1755,4FC49B6B5BA643D058BEBAA5A85C10E299B4A321AEAB120EFA0F3F71487B2A97, ,2016-Mar-07 07:00:27,quantity,1
1755,4FC49B6B5BA643D058BEBAA5A85C10E299B4A321AEAB120EFA0F3F71487B2A97, ,2016-Mar-08 10:52:11,model,Glock
1757,F233CC1A7462EA0BD0A6361DA72999FEE995469698A69A52275DD80825F0398C, ,2016-Mar-07 07:00:27,quantity,1
1757,F233CC1A7462EA0BD0A6361DA72999FEE995469698A69A52275DD80825F0398C, ,2016-Mar-07 19:15:18,subject-type,handgun
1757,F233CC1A7462EA0BD0A6361DA72999FEE995469698A69A52275DD80825F0398C, ,2016-Mar-08 10:52:11,model,Glock
1758,6A81375C1D58DFFF71D6496949C036BA7598B4D73854D772FFA157DBEAA3A714, ,2016-Mar-07 19:15:18,subject-type,other
1759,3E3F3F505D29899137279EDADBA125B4F34B503C024C5AFABEA18A9A2D11D15E, ,2016-Mar-07 07:00:27,quantity,1
1759,3E3F3F505D29899137279EDADBA125B4F34B503C024C5AFABEA18A9A2D11D15E, ,2016-Mar-07 19:15:18,subject-type,handgun
1760,9C518417F827F86D36DCAAF1F514FFD53C1BD2FF761564C8CC222B28E45E9890, ,2016-Mar-08 10:52:12,model,AR
1761,71BE05ECF024BC685E161701CD2BC95F2EDB519E4AB1BB12911D55157F7A2D5A, ,2016-Mar-07 19:15:19,subject-type,rifle
1761,71BE05ECF024BC685E161701CD2BC95F2EDB519E4AB1BB12911D55157F7A2D5A, ,2016-Mar-08 10:52:12,model,AR
1762,74B773AA194ACC20C292EE84D13099DF59338D27CD6CA0F80083CC50B4EEB0F1,clint,2016-Mar-08 10:19:54,subject-type,rifle
1763,79BDF9685E2D9CDCA57EF89976ED109BA9BA02261666ABDF26A942C2CD3CC99D, ,2016-Mar-07 07:00:27,quantity,2
1763,79BDF9685E2D9CDCA57EF89976ED109BA9BA02261666ABDF26A942C2CD3CC99D, ,2016-Mar-07 19:15:19,subject-type,rifle
1764,C568A4007FA5725BFF2A99303C6CCD8073DF532A7947B5413B8BB3623C37965C, ,2016-Mar-07 19:15:19,subject-type,handgun
1764,C568A4007FA5725BFF2A99303C6CCD8073DF532A7947B5413B8BB3623C37965C, ,2016-Mar-08 10:52:12,model,Glock
1765,95498BA16B7BC2E8DDE22482D426912430BC3F7F4EDF534127B615A5BC7E52A7, ,2016-Mar-07 07:00:27,quantity,1
1766,077D00C7AAD9C6E2AE7A64467B2F51CD44F78695C89F93C11DD6DF615548CF91, ,2016-Mar-08 10:52:12,model,Glock
1767,45E1B8B8E97572B2262BCF406AE0976575BD6AFDA3713561EDA3F9F4FD4FB417, ,2016-Mar-07 07:00:27,quantity,0
1768,DAFC372F3C4A14187E14097B298BBF0AFC65F148CD86A568F9E2D261EDCFCEF2, ,2016-Mar-07 07:00:27,quantity,1
1769,B43B64DB0F422AABAF9AB7AD6AD2DBE3AB9DC2531F9CF091657063B0A36FCDB8, ,2016-Mar-07 07:00:27,quantity,0
1769,B43B64DB0F422AABAF9AB7AD6AD2DBE3AB9DC2531F9CF091657063B0A36FCDB8,clint,2016-Mar-08 10:20:21,subject-type,other
1770,E49E3C84717D3F96568BDF3EFE2AF3736CFC3E33EA1EC305563EC53BA484A8F9, ,2016-Mar-07 07:00:27,quantity,1
1770,E49E3C84717D3F96568BDF3EFE2AF3736CFC3E33EA1EC305563EC53BA484A8F9, ,2016-Mar-08 10:52:12,model,1991
1771,05EA1A92F6BED0D33A24BE6B08B4405F90FBEF8546351884490496F87E2682FF, ,2016-Mar-08 10:52:12,model,FN FAL
1772,6825E3A0DD528DCABAF49CB12DF2FE2C641667BC3C2F2A66FE5137E63E4EDF7D, ,2016-Mar-07 07:00:27,quantity,1
1773,C5B497C80C8C73E3BA6D10DD3285B3D534853E26DDFEC5E9A26E30D7F132D3DB, ,2016-Mar-07 07:00:27,quantity,1
1773,C5B497C80C8C73E3BA6D10DD3285B3D534853E26DDFEC5E9A26E30D7F132D3DB, ,2016-Mar-07 19:15:19,subject-type,rifle
1774,21648FFFFFD503835A851A822E9B141A530E0D304497C3F84BDF4B50AAD09EA3, ,2016-Mar-07 07:00:27,quantity,1
1774,21648FFFFFD503835A851A822E9B141A530E0D304497C3F84BDF4B50AAD09EA3, ,2016-Mar-08 10:52:12,model,AR
1775,538011E0DA2747F6BDEEB4B9B3123E08817FB1B4BE2E7057319CA06785FF3EA5, ,2016-Mar-07 07:00:27,quantity,1
1775,538011E0DA2747F6BDEEB4B9B3123E08817FB1B4BE2E7057319CA06785FF3EA5, ,2016-Mar-07 19:15:19,subject-type,handgun
1777,B6B3325F3BABAB223B7D51B831B06F48915F4BD464334E084A3D3E86C1539E4D, ,2016-Mar-07 07:00:27,quantity,1
1777,B6B3325F3BABAB223B7D51B831B06F48915F4BD464334E084A3D3E86C1539E4D, ,2016-Mar-07 19:15:19,subject-type,handgun
1777,B6B3325F3BABAB223B7D51B831B06F48915F4BD464334E084A3D3E86C1539E4D, ,2016-Mar-08 10:52:12,model,Revolver
1778,434C1A2F1CA6FCD7C6E457CECE4022B6AA866CB78A1258A5369ADBD5ED4EA48D, ,2016-Mar-08 10:52:12,model,Glock
1778,434C1A2F1CA6FCD7C6E457CECE4022B6AA866CB78A1258A5369ADBD5ED4EA48D, ,2016-Mar-08 10:52:12,subject-type,handgun
1779,8F673AF184E6859E7FF2F492DC98DC895387B4572C5EFA394FB5CCDC32A2C83A, ,2016-Mar-07 07:00:28,quantity,1
1780,31AE7A3406D43F0B6A271E2288EEF17EB54D43D23A3D5F4BE28CA2C9A3DE0268, ,2016-Mar-07 07:00:28,quantity,1
1781,B4F863E05C6A29C0B2A4810D842F5C785C4BEBE0C91A523645AA0143F7750579, ,2016-Mar-08 10:52:12,subject-type,ammunition
1782,549801EA137CC6883E6D16EA50384BFAE4376779F8927B991ADAA3BEC168EBD7, ,2016-Mar-07 07:00:28,quantity,1
1782,549801EA137CC6883E6D16EA50384BFAE4376779F8927B991ADAA3BEC168EBD7, ,2016-Mar-08 10:52:12,subject-type,rifle
1783,D65901A743B0019D0D1670C355AEA9959A12CCD021FE46E949F4D1135CC5209D, ,2016-Mar-07 07:00:28,quantity,1
1783,D65901A743B0019D0D1670C355AEA9959A12CCD021FE46E949F4D1135CC5209D, ,2016-Mar-08 10:52:12,model,Revolver
1784,00F9F1C8E81341F84CFE3009D0E827448D51418F2D9B63370E06E36469C0E424, ,2016-Mar-08 10:52:13,subject-type,shotgun
1785,E01E59C6B273BD3A9B0EDC610893D6CBD971A2F94D48D42BC243A2D21AD25C36, ,2016-Mar-07 07:00:28,quantity,1
1785,E01E59C6B273BD3A9B0EDC610893D6CBD971A2F94D48D42BC243A2D21AD25C36, ,2016-Mar-08 10:52:13,model,FN 5.7
1786,598518A4B0142E8599FBDA249E258C617969F0844DE2178900B3226B42D8C342, ,2016-Mar-08 10:52:13,subject-type,rifle
1787,E1442523A9CBF634B4EBF813825ACC17F7A5DFCC9E35C29F6355D10C0C33580C, ,2016-Mar-07 07:00:28,quantity,1
1787,E1442523A9CBF634B4EBF813825ACC17F7A5DFCC9E35C29F6355D10C0C33580C, ,2016-Mar-08 10:52:13,subject-type,handgun
1788,2D4DEA322443107BC096FA3468FC743C98F6BB733CDFD7DC3F1FBCE360080EB8, ,2016-Mar-08 10:52:13,model,AK
1788,2D4DEA322443107BC096FA3468FC743C98F6BB733CDFD7DC3F1FBCE360080EB8, ,2016-Mar-08 10:52:13,subject-type,rifle
1789,D55CF19E79410A0A25BB4497247B0923673B0CB6F1F43F5586AEF71B84E15DA2, ,2016-Mar-07 07:00:28,quantity,1
1790,9A80A8F20A07C9CBA9D84D60448AAB1C04E35D823155A6CD6EB5A7F7DD2DE566, ,2016-Mar-07 07:00:28,quantity,0
1791,1D54ED2C4A6BCB65B0EA2D1E52938EC5905FA68E02491219CDA9F8B81147B8BA, ,2016-Mar-08 10:52:13,subject-type,other
1792,ECA3C809F2CFBAA5AECE7546C0F2A1C70DB841370C8A5539B43EC4EE7938BF33, ,2016-Mar-07 07:00:28,quantity,1
1792,ECA3C809F2CFBAA5AECE7546C0F2A1C70DB841370C8A5539B43EC4EE7938BF33, ,2016-Mar-08 10:52:13,subject-type,handgun
1793,6E5F68FDE2CA237AFEE4ED3F965E5A1F121801C3E124A5AD6044B937DB720710, ,2016-Mar-07 07:00:28,quantity,0
1793,6E5F68FDE2CA237AFEE4ED3F965E5A1F121801C3E124A5AD6044B937DB720710, ,2016-Mar-08 10:52:13,subject-type,other
1794,32A4CF7ABD8B6BD7E0603C102672E0DF884B2361108C0A7ABA0A5B9AA3E529A7, ,2016-Mar-08 10:52:13,subject-type,handgun
1795,BD723C35F049C603E57AB4BF3B48F73A1D38527E912E6F081C010304A434BA89, ,2016-Mar-07 07:00:28,quantity,1
1795,BD723C35F049C603E57AB4BF3B48F73A1D38527E912E6F081C010304A434BA89, ,2016-Mar-08 10:52:13,model,Glock
1796,5B0DBD2CF02352DEC7CE23622030AF8E66C5C21443917F88196D0751118FAF7B, ,2016-Mar-08 10:52:13,model,1911
1797,BA6194C9C0C14D29115920EEAC50CC2A6F21C3B6DE2DBAAF25F53AFADD3B1EFD, ,2016-Mar-07 07:00:28,quantity,1
1797,BA6194C9C0C14D29115920EEAC50CC2A6F21C3B6DE2DBAAF25F53AFADD3B1EFD, ,2016-Mar-08 10:52:13,model,AR
1798,80679FC3A2E567476D734F2F4ABE1A7A79716F2F8F201023F2739075929B599B, ,2016-Mar-07 07:00:28,quantity,0
1798,80679FC3A2E567476D734F2F4ABE1A7A79716F2F8F201023F2739075929B599B, ,2016-Mar-08 10:52:13,subject-type,other
1799,D771FE01E26934B8ED4D861EE7F9538FFD45432B1174750D24CD8F9A656E8127, ,2016-Mar-07 07:00:28,quantity,1
1800,B2F59AB802406BE16FA3A20A4076A68CBFDE3C4C0A112EB7269488E266FC0796, ,2016-Mar-07 07:00:28,quantity,0
1800,B2F59AB802406BE16FA3A20A4076A68CBFDE3C4C0A112EB7269488E266FC0796, ,2016-Mar-08 10:52:13,subject-type,other
1801,96EA3C6FF94601DCA7EC80988E97FD1264A1AB55B2952A2D312B0906F769B425, ,2016-Mar-08 10:52:13,subject-type,ammunition
1802,16A53CA33EFD8FCB9B10FB2A22D314617915CE6BB8A9B51AE295E4BC5F86EE70, ,2016-Mar-08 10:52:13,subject-type,shotgun
1803,546EC6400FC7A5A000FB8060866F3D295771C0B86730F8DCCBD2FFA7114D9CB3, ,2016-Mar-07 07:00:28,quantity,0
1804,69DB9BD4717BDF2A7D3097EF792ECE829F20F6992552F5A79FD47B43FF1461D7, ,2016-Mar-07 07:00:28,quantity,1
1805,ED4709D4B9809204CD160B99F5352CA5B2C4A1365F9649432EEFCA784DBA0FC4, ,2016-Mar-07 07:00:28,quantity,1
1805,ED4709D4B9809204CD160B99F5352CA5B2C4A1365F9649432EEFCA784DBA0FC4, ,2016-Mar-08 10:52:14,subject-type,handgun
1806,849DAAFF851BFE6B7ECCA55C8615F920C5CE63BA3255C8756B9B09814D816F7E, ,2016-Mar-08 10:52:14,model,AR
1807,26537FB1E3F67D1CA402E7B7300657CBAB5F47860E12830DA80F61F0BBB47CD0, ,2016-Mar-07 07:00:28,quantity,0
1807,26537FB1E3F67D1CA402E7B7300657CBAB5F47860E12830DA80F61F0BBB47CD0, ,2016-Mar-08 10:52:14,subject-type,ammunition
1808,7897657AD6C4686C1BD5091F0263E4B51581D44D04707EDA07623B01F82FAAAC, ,2016-Mar-07 07:00:28,quantity,0
1809,C3468D4A35C748B7399540EE5601D8C2B7416947DE9CCA7E9D1CF73B8BCC8A7D, ,2016-Mar-08 10:52:14,subject-type,other
1810,D922231E6F52A59FE77F0EF8D7CBE0A7191255EABBDC34218898C0A3BEB57D2B, ,2016-Mar-07 07:00:28,quantity,0
1810,D922231E6F52A59FE77F0EF8D7CBE0A7191255EABBDC34218898C0A3BEB57D2B, ,2016-Mar-08 10:52:14,subject-type,other
1811,F022B4535F7CB73B7A9953B738828FA1E19ADAD41CE755940ED4D5EF6235F6D5, ,2016-Mar-08 10:52:14,subject-type,handgun
1812,A87D3A0129AB88ED652C8C0A48A4038D6B166B6FE174208BB129711443B43909, ,2016-Mar-07 07:00:28,quantity,1
1812,A87D3A0129AB88ED652C8C0A48A4038D6B166B6FE174208BB129711443B43909, ,2016-Mar-08 10:52:14,subject-type,rifle
1813,7E31736EFBDDCC35AD002830487EABE97AF54D17AD180F95E9E52C635A6CF0F0, ,2016-Mar-08 10:52:14,subject-type,shotgun
1814,87F6D4A46D98CA333F4A2992FF2074867DC99F9D750EDF6A8DC25BECD072184C, ,2016-Mar-07 07:00:28,quantity,1
1814,87F6D4A46D98CA333F4A2992FF2074867DC99F9D750EDF6A8DC25BECD072184C, ,2016-Mar-08 10:52:14,subject-type,rifle
1815,CD9FEDB6F8F1AF4BAE40D1D9C0B7927F7297882FE02E93809F9BB12FB01D3B65, ,2016-Mar-08 10:52:14,subject-type,rifle
1817,313A293EECFF974E963364B9283B93C367C3E51D51DA2759D228E530F449171A, ,2016-Mar-07 07:00:28,quantity,1
1817,313A293EECFF974E963364B9283B93C367C3E51D51DA2759D228E530F449171A, ,2016-Mar-08 10:52:14,subject-type,shotgun
1818,49289FB91C5E3FFA3A0EACA9F4EB2475BFF13FDD63D65438385F61DCC8E2F419, ,2016-Mar-08 10:52:14,model,AR
1818,49289FB91C5E3FFA3A0EACA9F4EB2475BFF13FDD63D65438385F61DCC8E2F419, ,2016-Mar-08 10:52:14,subject-type,rifle
1819,06E07950A4166C2D0ADCBABDA11F15EA859A2EA6725C2FA29C6B20102CFA420E, ,2016-Mar-07 07:00:28,quantity,0
1820,1C500F32AC0E301B371F47E5CC47B463096791FC014A0E56E1924701DE84F3C5, ,2016-Mar-07 07:00:28,quantity,1
1821,5ABA8F8D9F7D206C16623BBA7D8072E07E7FB4D46F165E1C266FB92F615B2816, ,2016-Mar-08 10:52:14,subject-type,ammunition
1822,083740B2FC2A468D622ED519615B038A06DE4004EBA5AD5A6A65ABAF03284A57, ,2016-Mar-07 07:00:29,quantity,1
1822,083740B2FC2A468D622ED519615B038A06DE4004EBA5AD5A6A65ABAF03284A57, ,2016-Mar-08 10:52:14,subject-type,rifle
1823,4ACE1B92BDE2ADE430AEA50D1A08AED66F409B8B73F581AE2047E10D47AF3E72, ,2016-Mar-07 07:00:29,quantity,1
1823,4ACE1B92BDE2ADE430AEA50D1A08AED66F409B8B73F581AE2047E10D47AF3E72, ,2016-Mar-08 10:52:14,subject-type,rifle
1825,8475018764804851CDA7F5D7D0BBFCB1223337B844BE2B518937FA4B5D7C408F, ,2016-Mar-07 07:00:29,quantity,1
1825,8475018764804851CDA7F5D7D0BBFCB1223337B844BE2B518937FA4B5D7C408F, ,2016-Mar-08 10:52:14,model,Glock
1825,8475018764804851CDA7F5D7D0BBFCB1223337B844BE2B518937FA4B5D7C408F, ,2016-Mar-08 10:52:14,subject-type,handgun
1827,BEFB372D6C620686CFF166D09A83E8A2B7FD6099FAE264DF0798D3514ED031E0, ,2016-Mar-07 07:00:29,quantity,1
1827,BEFB372D6C620686CFF166D09A83E8A2B7FD6099FAE264DF0798D3514ED031E0, ,2016-Mar-08 10:52:14,model,Revolver
1828,507A4F28F7E60C6471BDA1CEE2997217B193F664ACAD11529E526B445E1CF473, ,2016-Mar-07 07:00:29,quantity,0
1829,F24E92ACCE6FEB34AFC6F393353E1480C29E64D81E3BDBB3E6BA14DFBF445771, ,2016-Mar-07 07:00:29,quantity,0
1829,F24E92ACCE6FEB34AFC6F393353E1480C29E64D81E3BDBB3E6BA14DFBF445771, ,2016-Mar-08 10:52:15,subject-type,ammunition
1830,6DACA6865B7E7C8EDE8C6BB378474330C5455DFFA8AACFCD9EB13AE9A0FE550D, ,2016-Mar-07 07:00:29,quantity,1
1830,6DACA6865B7E7C8EDE8C6BB378474330C5455DFFA8AACFCD9EB13AE9A0FE550D, ,2016-Mar-08 10:52:15,subject-type,rifle
1831,19C759D50CE85A79A19840A18551F66488C6C031704F200CD6BD035020D7CEB3, ,2016-Mar-08 10:52:15,subject-type,handgun
1832,183A6BF7A6241C5070B8CE5AC3E774B6B332908119EADCBDD6C432A953680815, ,2016-Mar-07 07:00:29,quantity,0
1833,D8C12A3E5BF503FE4C2E6BCC2B83808894FA1043390C645335AABACEA8D26CB0, ,2016-Mar-07 07:00:29,quantity,0
1833,D8C12A3E5BF503FE4C2E6BCC2B83808894FA1043390C645335AABACEA8D26CB0, ,2016-Mar-08 10:52:15,subject-type,other
1834,5C974A97B7FC21B83A2B099795879C1BC4B27E30E69686E77D5355346FEA154E, ,2016-Mar-07 07:00:29,quantity,0
1835,4AF402DAD09311C6E16B0D547A8152979726A8DB531A0632FB9093120903FE17, ,2016-Mar-07 07:00:29,quantity,1
1836,4C4060EB539A910A4AC781E503F7ABE4F8669FD8DD18B9367DEF484121A91714, ,2016-Mar-08 10:52:15,subject-type,rifle
1837,3185A047ACA78DDA305B1B45877A7A49F64B313FDACA53FCA0E514543AF6074E, ,2016-Mar-07 07:00:29,quantity,0
1838,5063CA06CDB1DBF876D0A467EF192A7369D0CB054782E3EF6AD732C4EC1B8B23, ,2016-Mar-07 07:00:29,quantity,1
1838,5063CA06CDB1DBF876D0A467EF192A7369D0CB054782E3EF6AD732C4EC1B8B23, ,2016-Mar-08 10:52:15,model,Glock
